,interviewID,iterationID,interviewer,interviewee,reward,interviewFile
107,3,23,YOU MEAN LISTENING TO PEOPLE,Listening to people,,SOI-Interview-7-2014-POST-1.csv
108,3,24,AND LET ALL THESE FEELINGS,"Come at you, and –",,SOI-Interview-7-2014-POST-1.csv
109,3,25,"DO YOU HAVE ASENSE OF THAT HAPPINESS THAT YOU HAD OF EXPRESSING YOUR ANGER, WHAT IS GOING ON THERE, WHAT IS IT THAT MAKES YOU SO HAPPY","I feel like Marvin Hagler, Whamo, finally even if there is something inside that is now coming alive, I feel like it has been the Jack in the Box All these years, and finally it has popped the weasel",,SOI-Interview-7-2014-POST-1.csv
110,3,26,THAT IS KIND OF WHAT YOU ARE DOING WHEN YOU LET SOMEONE KNOW HOW YOU REALLY ARE FEELING IT JUST KEEPS BUILDING AND BUILDING THESE COUPLE OF TIMES SHE WAS TALKING TO YOU YOU HAVE THE EXPERIENCE AND YOU JUST POP OUT,"Yah Now what I am doing more now is catching it more in the bud and confronting people with a response before it has gotten a chance to come to that powerful stage of anger So now annoyance, I will be able to express in a more rational way of saying how I feel, what the effect of an action of theirs is",,SOI-Interview-7-2014-POST-1.csv
111,3,27,SO IT DOES NOT GET OUT OF WHACK IN SOME WAY,Yah,,SOI-Interview-7-2014-POST-1.csv
112,3,28,"WHEN YOU THIN K OF THIS EPISODE WITH ____ F OR EXAMPLE, OR SOMEONE ELSE, WHAT STOPS YOU IN THE EARLY PART OF THIS B UILD ING UP OF THINGS, FROM SAYING SOMETHING","What did prevent me A feeling that J had such a good relationship with her and I had to really watch myself so that I could have as good a relationship with her as J had J ’s was kind of easy going and they would laugh and banter around and I didn’t want to get into conflict with her I felt that there was potential to get into conflict with her, because she is not my kind of person, so I would treat her very delicately and politely and with utmost courtesy and then it made me feel very bad for her to get angry",,SOI-Interview-7-2014-POST-1.csv
113,3,29,MEANING BECAUSE YOU HAD BEEN EXTENDING YOURSELF TO THE GREAT DEGREE YOU HAD,"Yah, extending myself isn't quite the word I mean I wasn't really outgoing with her, but I was more controlling myself, my own reactions, my natural reactions to her, just saying, you bitch, listen and I see her as bitchy a lot and my own re action, I have been sitting on it until finally it came e out and I felt much better So I didn’t feel like my efforts at being courteous and a good landlord were being paid off because I thought she was being a lousy tenant I mean I told her",,SOI-Interview-7-2014-POST-1.csv
114,3,30,"SEE IF I HAVE GOT THIS YOU WERE FEELING ALL AL ONG THAT SHE WAS NOT A PARTICULARLY LIKEABLE PERSON TO YOU B UT YOU WERE BEING COURTEOUS AND KEEPING THAT UNDER IN WAYS OF BEING POLITE TO HER, AND HERE SHE WAS NOT EXTENDING TO YOU THE SAME GENEROSITY YOU WERE EXTENDING TO HER SHE GOT ANGRY AT YOU WHICH I N TURN CAUSED YOU TO BE ANGRY AT THIS THING Y OU WERE DOING TO BE GOOD TO HER, WASN’T BEING MET","Yah Yah What good would it be It would be alright if I lived on an island alone, where myself definition was only important to myself But when I am living in a society, where I’ m a member, it’ s god damn important for me to speak out in order to create the kind of society that I want to live in and to create my own space I mean I feel much stronger now that I am a home owner and a taxpayer I am also contributing member of society in terms of the functions that I am fulfilling I never gave much value to what I did before, but now I am Also, my political involvement is very important to me and my organization in the community, crimewatch and a block organization and being liaison between an elderly housing project and the community and City Hall, those are important for me I've got to speak out because no one else is going to do it or if they are going to do it, it might not be in the kind of way that I think is a s good as I could do",,SOI-Interview-7-2014-POST-1.csv
115,3,31,SOMEHOW IT MIGHT BE DIFFERENT FROM HOW YOU WOULD SPEAK IT OUT,"The difference doesn’t bother me, the quality does I mean the difference, I can always, somebody can always say look, I don't agree with that, but I do agree with that If somebody does a shoddy quality or relies on, it is like relying on a shoddy politician to do your work For years _______ has been doing that and it developed into a good old boy network we are now reading about in the ____ almost on a daily basis With all the sham and corruption I don’t want that, if I want political re presentation, I want to do it myself",,SOI-Interview-7-2014-POST-1.csv
116,3,32,AND YOU FEEL STRONGLY ABOUT DOING THAT YOURSELF,"Yah Now that’s another this is another part of success Last night I addressed a group of parents from _____________ I was invited to speak to them on testing, neurological and psychological educational testing in a hospital setting and the office for children asked me to come up to speak to this group of parents, and I was on a panel, there w ere members Two months ago, three months ago, I would have been scared shitless about doing this Just in the course of, I had an astrology reading and during the course of the astrology reading, my astrologer said you are going to develop a skill for public speaking and you are probably not going to be great at it until next year sometime, but practice will make perf I went up there, I wasn’t as scared I still had some stage fright, and it went off well The audience responded very very well I had most, most of their questions were directed towards me at the end Probably because I was the least clear",,SOI-Interview-7-2014-POST-1.csv
117,3,33,BUT THAT WAS AREAL SUCCESS FOR YOU,It made me feel better and this whole business about public speaking political representation is becoming more and more important to me And a funny corollary is that J is feeling now that our relationship is less important than my own professional development and political growth and some of the times I feel that he is right,,SOI-Interview-7-2014-POST-1.csv
118,3,34,"IS THAT WELCOMED TO YOU, IS THAT OKAY TO YOU","That makes me anxious That is on my anxious card Al l these are interrelated I am very nervous about growing in an area outside of an intimate relationship because I think I have been interpersonal all these years and now I am just beginning into that next stage, you can see a little bit of ___ coming in after that course last year I think this is the institutional stuff",,SOI-Interview-7-2014-POST-1.csv
119,3,35,YOUR SUSPICION,"But I see myself growing there and I don’t want to give up be inter personal with J at all, but if that were the only thing in my life I would feel trapped Yah, and I didn’t show her that anger, I just kept it inside and I would speak to her and say look, this is such and such and this is why I am doing it and I don ’t care if, I didn’t say I don’ t care if you are angry, I said I am sorry you are angry And then she wouldn’t talk for a few days And then I would talk it over with J and J would say you are perfectly right",,SOI-Interview-7-2014-POST-1.csv
120,3,36,"NOW HOW DID J , YOU WERE SAYING EARLIER THA T PART OF WHAT STOPPED YOU EVEN IN THE EA RLY STAGES OF YOUR RELATIONSHIP WITH ____ FROM GETTING ANGRY AT HER WAS SHE HAD THAT GOOD RELATIONSHIP WITH J AND I W AS NOT SURE HOW YOU WERE TYING TOGETHER YOUR RELATIONSHIP WITH HER AND HIS RELATIONSHIP WITH HER","There was a kind of competition thing He was like the good landlord and I was like the bad landlord J would do the things for her and I would set some of the limit s to what they could do And it was like ____ would tend to overstep boundaries a lot and J would let her and they would, I wouldn't let her and I would say look _____ you can't do this or that, and then she would get angry So I felt like I was being the disciplinarian and J was being the good parent I felt really angry at that too, I felt I was being set up in a role, a one dimensional role around the house Fortunately, ____ has a lover who is a wonderful, wonderful woman who is very understanding and very tolerant and empathic and so she would talk to _____ and say _____ you know, J is right, so then that would calm ____ down a bit But without Y there it would be pretty bad, in fact, I wouldn’t keep ____ as a tenant, if Y weren't there",,SOI-Interview-7-2014-POST-1.csv
121,3,37,SO GOING BACK TO THE BEGINNING OF YOUR TALKING ABOUT THIS EPISODE YOU WERE FEELING VERY GOOD THAT EVENTUALLY THERE CAME A POINT YOU COULD SAY TO ____ I HAVE HAD IT,"I don’t even feel like I have to offer her myself anymore I don't care about developing a relationship with ____ It's a, if it happens, it happens If it doesn’t, it doesn’t If J has a relationship with her, fine I’ve got my own friends and I was looking for her to like me I guess, since she was doing all sorts of things that I didn't like and I felt good, I told her There’ s lots more to cover I guess that brings up the thing about taking a strong stand and the self - expression is one of them I think you have to take other people’s feelings into account, in expressing your own self, but I think you also owe it to yourself to say what’ s on your mind, think it over first and realize the consequences",,SOI-Interview-7-2014-POST-1.csv
122,3,38,CAN YOU SAY IN WHAT SEN SE YOU DO OWE IT TO YO URSELF TO EXPRESS WHAT’ S GOING ON FOR YOU,"Well, I guess that the definition of myself was for years forgotten because I never spoke out and it was that everyone else was speaking and all of their identities were around me and they kind of crowded out my own self-expression, or self-definition and that became some of the friends that I had, and a lot of it had to do with my fear of exposing myself as gay And now I feel that if I want to be a separate person, I have to put out, not just hold inside in my identity, but also define it around and create a space around me and I am thinking of this in purely physical terms But it’ s emotion al and psychology presence that I am talking about And if someone crosses into that territory of myself, like ____ has I will let the person know and I won’t let them get too far in, then I will snap or hit If they are coming too close, encroaching too much, I will let them know gently, then if that doesn’t take, harder",,SOI-Interview-7-2014-POST-1.csv
123,3,39,"SO TELL ME IF THIS I S KIND OF W HAT YOU ARE SAYING, TH AT YOU OWE IT TO YOURSELF BECAUSE IF YOU DIDN’ T EXPRESS HOW YOU FELT ABOUT SOMETHING, THEN YOU YOUR SELF DEFINITION WOULD’T BEING ALIVE, WOULDN’ T BE THERE IN SOME WAY JUST HAVING AN INTIMATE ONE ON ONE RELATIONSHIP",It wouldn’t be enough for me,,SOI-Interview-7-2014-POST-1.csv
124,3,40,"CAN YOU SAY WHAT PART OF YOU WOULD BE SCREAMING OUT, I WANT MORE THAN THAT","I am too god damned angry about things that are happening in society I cannot stand some of these things and for years I’ d sit there and say look at this, god, doesn’t that piss you off, and this would first be just to myself and then second it would be to somebody that I was friendly with and then I started writing letters and the next thing will be for me to do more political action",,SOI-Interview-7-2014-POST-1.csv
125,3,41,THAT IS NOT SOMETHING THAT Y OU FELT ACOUPLE OF YEARS AGO,"Uh uh No The first thing for me was to find a lover I had to do that first and foremost I felt too alone and unsupported and horny and now I'm, a lot of those needs are taken care of so I want to move on and do something else Not get rid of it Have that as a base Now J has another kind of a thing J feels like the relationship first and foremost, and unless you nurture that along, and give that priority attention, it's going to die And so he sees my movement as a threat So we went to couples therapy last summer to try and get some things straightened out and was excellent and there was about seven sessions that were involved and one thing he said was there are two basic fears that people have in relationships One is a feeling of being abandoned And the other is a feeling of being possessed by the other And they are two extremes and J ___ me, you seem to have the feeling of being possessed by the other J Whereas J you seem to be feeling that J is going to abandon you And that's strong right now, it’ s a strong issue So I am working on ways that I can let J know that I care about him and love him but still want to go off and be my own person",,SOI-Interview-7-2014-POST-1.csv
126,3,42,THAT THAT IS IMPORTANT TO YOU,Yah,,SOI-Interview-7-2014-POST-1.csv
127,3,43,"IS THERE A NYTHING YOU WANT TO SAY ABOUT ANYTHING YOU SAID, IN THE LAST HOUR","I just wish you luck in analyzing this and putting it in a perspective I know it is meaning making I know a lot more about the interview than I did a year ago And I wonder if a little b it of my development has been influenced by Bob’ s theory and Bob's course I know it certainly helped along the way and now in looking, it was very painful to go through some of the self - analysis that I did in Bob's course last year Just like things my therapist said, ahead of time, that were painful, just a little premature, I couldn't absorb them, right away, it was like Bob’s course, too, and now it is coming to pass",,SOI-Interview-7-2014-POST-1.csv
128,3,44,IT IS A DIFFERENT KIND OF SENSE,Yah It sounds almost religious and the word was fulfilled,,SOI-Interview-7-2014-POST-1.csv
129,3,45,DO YOU FEEL OKAY ABOUT ENDING HERE,"Yah, sure",,SOI-Interview-7-2014-POST-1.csv
130,4,1,"Okay. Okay. So we are recording. This is a Growth Edge Interview with Craig, who has volunteered to be interviewed so the rest of the community can see a Growth Edge Interview in its entirety. I gave Craig the instructions in advance, so I'm just going to say just a couple of things Craig, and then we'll get started. Is that all right?",Absolutely.,,Craig-Carolyn-GEI-Transcript.csv
131,4,2,"The general guidelines here are that I just ask you to start talking about one of the stories that you cam e up with in your prompt. I will listen, then I may, sometimes, interrupt you because what I'm listening for is I'm actually trying to listen really, really deeply to not so much the story, but the meaning that you are making. I'm trying to see the world through your eyes.","Absolutely. In fact, on the front end, you may want to ask som e clarifying questions because unfortunately, my story is less of a narrative arch, and more of a life circumstance. So if there are any clarifications that would be helpful, feel free to... insert those.",,Craig-Carolyn-GEI-Transcript.csv
132,4,3,"Okay. I will definitely do that. We'll jus t see how it goes. If at any point during the conversation, we're going in a direction that you don't want to go, you're in charge.",Okay.,,Craig-Carolyn-GEI-Transcript.csv
133,4,4,Okay. All right.,Great.,,Craig-Carolyn-GEI-Transcript.csv
134,4,5,All right. So just go ahead. Start talking.,"Sure. A lit tle bit of context. Well, first and foremost, I'm a father. I have a 13 year old daughter and a 9 year old son. I think one of my professional challenges has been to work out what It looks like to bring the love and the connection, in the sense of truth and honesty, that I have the privilege of sharing with my children and my family, into my professional work. So I am an executive in the federal government, in Washington, D.C. As a career executive, I get to work very closely with the politicals. And right now, I am at the Department of Education.",,Craig-Carolyn-GEI-Transcript.csv
135,4,6,"Thank you so much for that. So it sounds like... The couple things I've heard is that there are some really, really important  values that you hold, that it's been important for you to bring... You hold them in your life, and it's been really important to bring them into the professional space. And the challenge in doing that has gotten harder, given the circumstances. And you've  been surprised by the unexpected opportunities that have emerged as a result of engaging in that. Is that right?","I think that's a good summary, yeah.",,Craig-Carolyn-GEI-Transcript.csv
136,4,7,And one of the challenges that comes out of that is that now you've got more opportunitie s than... It's getting hard to kind of pursue those opportunities and stay true to the values that are important to you. Is that right?,"I wouldn't say it's... It's not that it's hard to stay true to the values, 'cause in a sense, it's the values. Th e behaviors that flow from those values that has led to this unexpected circumstance, but the thing that I think I'm trying to work out is, is the logic that I might use to navigate my choices moving forward around which opportunities I'm going to pursue, and what it looks like to... a little more concrete. So I'm in a position right now where I'm a fairly senior person in office. I'm like the Chief People Officer for an office, and I get to do all sorts of fun things, and basically, make up the job around what the culture and climate, and people needs of the organization are. It's really fun.",,Craig-Carolyn-GEI-Transcript.csv
137,4,8,"Yeah. So I'm curious. What is the hardest thing for you about having so many opportunities, and having to make choices?","I think the hardest thing is this sense of loyalty that I  began to develop for people through... Part of how I lead is through cultivating trust, and almost radical human connection. And that's one thing that I think I brought from my coaching into this non -coaching professional space as a manager and a leader, is in coaching, I often sometimes call it assumed familiarity. It's this idea that as a coach, you have the privilege to be able to bring up, in a really deeply honest and completely non -judgemental way, topics or issues that someone might not even talk ab out with their spouse or their children, right?",,Craig-Carolyn-GEI-Transcript.csv
138,4,9,So what would be the worst thing for you about feeling like you betrayed that?,"I guess, it's a good problem to ha ve. I feel like it's complex, it's a good problem to have. And I feel like there aren't any terrible outcomes, maybe the most challenging thing would be if the people that I have in mind actually did feel betrayed. And even that might be an opportunity in the sense that their sense of betrayal is something that, using radical compassionate honesty, we could talk about, and reestablish that sense of trust.",,Craig-Carolyn-GEI-Transcript.csv
139,4,10,"So it sounds like that the anxiety -producing thing is the worry that you might be a person who betrayed this co re thing that matters to you, which is this radical, human, trusting connection that you have with another person. So if you were to do something, make a choice that was experienced by the other person as having betrayed that [crosstalk 00:10:51] -","Yeah. I think that would be hard. And the other thing that might be hard about it is that of course, the source of good things happening in the work relationship is that very trust. So given that none of the opportunities are going to take me outside of thi s sphere of my current work partnerships and relationships, I wouldn't want to do anything to cause difficulty downstream around continuing to have those kinds of outstanding results that we've been seeing, as a byproduct of this relationship. Does that ma ke sense?    Transcript by Rev.com  ",,Craig-Carolyn-GEI-Transcript.csv
140,4,11,"Yeah. So I'm kind of hearing two things, and I'm curious about which one feels more at stake for you, in this. So if you were to make a choice that felt like you were betraying that kind of core human connection that you're so privileged to get in your work, and it's so important to you, one of the things that might be at stake is that you might just be... the feeling of being a person who didn't live into this thing that you say is so important to you.","Essentially, yeah.",,Craig-Carolyn-GEI-Transcript.csv
141,4,12,Yeah. [crosstalk 00:12:13] -,"I guess it's actually a little hard to prioritize. As I was thinking about preparing for this interview, one of the things that came up for me in my gut, is that well, it's maybe just not a problem actually, at all.",,Craig-Carolyn-GEI-Transcript.csv
142,4,13,Which part of it is maybe not a problem at all?,"Oh, well, the worry and the fear; this sort of logical... Your question was oriented towards driving me to the logical. “What's the worst thing that can happen as a result of this?” And I just thought it was important to throw out that at the same time, I kind of am aware of those automatic thoughts. They're probably anxiety driven. I'm also simultaneously aware that whether they're true or not is probably a totally separate matter.",,Craig-Carolyn-GEI-Transcript.csv
143,4,14,So I'd actually like to go back to the values themselves. Is that okay?,"Sure, absolutely.",,Craig-Carolyn-GEI-Transcript.csv
144,4,15,"You started the conversation naming four things that I heard. One was love... There was love, connection, truth and honesty. And you said something like, “One of the things that's really important to me is to bring those things that I get to experience in my life, as a father, and in my personal life, g etting to bring those things into my work.""",Yes.,,Craig-Carolyn-GEI-Transcript.csv
145,4,16,Did I hear that right?,Absolutely. Yeah.,,Craig-Carolyn-GEI-Transcript.csv
146,4,17,So I am curious. What is most important to you about bringing those valued into your workplace?,"I guess it's partly informed by personal experience. Being in the federal government for 17 years, I've had plenty of opportunity to work and lead different groups of people,   Transcript by Rev.com    where it's fair to say that the organizational morale, and sort of, sense of orga nizational cohesion, and culture, and effectiveness was incredibly low. Incredibly low. To the point of people being painfully disengaged, except for with their analytical work. And on some level, probably not even aware that that was the condition they we re showing up in everyday.",,Craig-Carolyn-GEI-Transcript.csv
147,4,18,"So now you've had that experience, and you saw that it really, I assume, made a big difference.","It made a huge difference, yeah.",,Craig-Carolyn-GEI-Transcript.csv
148,4,19,"So fast forwarding to today, in your current situation. What would be at stak e for you if you couldn't be the... kind of the embodiment, or the carrier of that set of values into your workplace?","It's a interesting idea. If I couldn't... I'm trying to imagine what that looks like because even under the most challenging of cir cumstances, I've been able to. I've come to think of that work actually, as almost a quiet revolution. In some ways, the central challenge of, I'm showing up at work as being yourself; regardless of the circumstance that you are in. And not allowing that c ircumstance to define who it is that you're being, but rather to continue to be yourself in an authentic way.",,Craig-Carolyn-GEI-Transcript.csv
149,4,20,"That's okay. All answers are accepted. And also, you've got me curious. So it sounds li ke it's really important to you to not only talk about being human at work, but to be that. You work really hard to find ways to do that, even when it's not easy.","Totally. In fact, I don't like to talk about it at work. I like to be it and allow tha t to create the results I'm looking for without talking about it. 'Cause in a sense, talking about it is cheating.",,Craig-Carolyn-GEI-Transcript.csv
150,4,21,"What's cheating about talking about it? Why is talking about it bad, and being it good?","I talk about it in coaching settings,  but in work settings, it almost feels like it's so easy and convenient to talk about these things, but it's really difficult to do them and practice them. So the practice... I'm a big fan of the idea that thoughts can drive behaviors, but it's much easier  for the behaviors to drive the thoughts, and then the thoughts catch up with behaviors. So the behaviors are really what's most important to me, and kind of leaning into, and living into those behaviors; even if it feels uncomfortable. Or even if nobody e lse is doing it. Or regardless of the power dynamics of the relationship, or whatever the circumstances might be that could pull you out of that. Does that make sense?",,Craig-Carolyn-GEI-Transcript.csv
151,4,22,Yeah. So does that feel like kind of a goal for you? To help create an environm ent where people can be human and also do it more than talk about it?,"Yeah, absolutely. And I think, in fact, what I've noticed is that... and through doing some of the adult development work, is that not everybody's going to talk about it; not ever ybody's even going to be aware of it. But if you show up in a certain way, you can achieve incremental shifts in how other people are showing up, just by how you show up.",,Craig-Carolyn-GEI-Transcript.csv
152,4,23,"Yeah. And when you don't manage to show up the way you want to, what's that like for you?","I tend to get anxious about it. How do you measure that? I don't really know if I ever do. My sense is that... There are certainly days when it feels that way, and [crosstalk 00:21:14] -",,Craig-Carolyn-GEI-Transcript.csv
153,4,24,That you're not showing up the way -,"Exactly. At the same time I guess, I'm aware that there's not really a measure of that, except in the gift of other people's feedback, right? It's all relational. All of the evidence of how you're showing up is manifesting in other people. Right?",,Craig-Carolyn-GEI-Transcript.csv
154,4,25,"Yeah. So you get that kind of... If you're paying attention, you can notice the impact that you're having on other people.",Exactly.    Transcript by Rev.com  ,,Craig-Carolyn-GEI-Transcript.csv
155,4,26,Is that right?,"It's needed. It's almost like a tightrope walk, or you're doing a practice of. .. like walking meditation practice, and it's like, “Oh, I got pulled up into my head. Time to settle back down into my toes and my heels, and my breathing, and my core. And Oh, back up in the head.” It's not like you ever arrive, right? It's something tha t you continuously will work on. So in a sense, the question, which was kind of black and white, “What's at stake if you don't do this?” It's not consistent with my experience of what the practice actually feels and looks like.",,Craig-Carolyn-GEI-Transcript.csv
156,4,27,"So it doesn't feel like sometimes you show up, kind of embodying the culture that you want to create, and sometimes you don't. It's not like that?","I guess. There are days when I certainly feel harder on myself, and then there are other days when it feels like, “Wow. T hat was great.""",,Craig-Carolyn-GEI-Transcript.csv
157,4,28,"So on those days when you're feeling harder on yourself, what's the thing that you're not doing, or is not... What are you falling short of at those times? Does that make sense as a question?","It does. I think maybe... So if I look across the pattern of those days, maybe what first comes to mind is that... I didn't know this until I was in my 30s, but my dad has brothers and sisters, and literally, every single one of them have social anxiety. So I have a strong genetic pre disposition to anxiety, and I know what it feels like to have a significant amount of anxiousness in my nervous system. I have tools to manage that. But one of the things that tends to happen when I start to feel anxious is that I get pushed up into my hea d, and I start to have these racing thoughts. So I think in some way, the evidence of the kind of day that you're talking about is when that's happening.",,Craig-Carolyn-GEI-Transcript.csv
158,4,29,Yeah. In those moments when you're having one of those  days where you realize you're not kind of being who you want to be on behalf of the change that you want to make.,I think it's mostly that kind of physical nervous system manifestation that happens. How you manage that is a whole separate question I suppose.,,Craig-Carolyn-GEI-Transcript.csv
159,4,30,Yeah. So it sounds like that's not a fun place to be necessarily.,"No, it's not. It's not a fun place to be. Although it's a place that, having carried anxiety through most of my life, in some ways I feel like that place also has lots of gifts.",,Craig-Carolyn-GEI-Transcript.csv
160,4,31,What's the best thing about it?    Transcript by Rev.com  ,"Well, first, it keeps you very humble. In some ways, it keeps you grounded in your heart because after all, it is your nervous system that is bringing the anxiety there. Usually, I'm aware enou gh of it happening that I can actually pause and kind of step outside of it. And through asking my son, who's nine, ""Hi sweetie. How was your day today?"" And in talking, and kind of getting in that, usually, I can bypass it and kind of side track it. It's harder in my relationship with my wife. With other adults, it's harder. Kids tend to be very heart -centered, and they'll just pull you right down into their . I don't know if that resonates for you.",,Craig-Carolyn-GEI-Transcript.csv
161,4,32,"Oh, yeah. I bet it resonates  for plenty of people who are listening to this. I'm really curious. This might sound like a dumb question, but why is humble and grounded better than not humble and grounded? 'Cause you said... I asked you what might be the best thing about that thing tha t happens, the anxiety, and you said, “Well because it keeps me humble and grounded.” Why is that better than anything else?","Well, I think it helps me pay less attention to myself. It helps me realize that the brain is just a thought secreting gland , and what's most important at any given moment is not the circumstantial thought that the conditions of your life happen to produce in that moment, but the actual human beings that are around you. So in some way, anxiety is a reminder, almost like a stop sign, to pay attention to them, and to get back into the heart -space, and to get back down into that place of really kind of... You can't say you're always successful at it, but at least the intention for there to be this kind of radical connection.  Caroly n:Yeah. So the humility and the groundedness enables you to get back to this heart -space, which is so important for everything you care about.",,Craig-Carolyn-GEI-Transcript.csv
162,4,33,"So you've just given me a whole bunch of reasons why... or an answer to a question I was going to ask, which i s why is the heart -space a better place that you want to be? And it sounds like the non -judgemental heart -space helps you navigate really tricky territory. That's one piece.",Totally. Yep.,,Craig-Carolyn-GEI-Transcript.csv
163,4,34,"Are there any other reasons why this heart -space, this non -judgemental heart -space feels to you, like the way that you're to be?    Transcript by Rev.com  ","Yeah. So I think maybe there's an ego interest. I mentioned earlier that I want to navigate this transition from my current career into coaching. So I see th is last two or three years, or however long... I have to remind myself you can't push the river  don't know what's going to happen when, it just sort of emerges. But the thing that I'm working on intentionally is really coaching presenc e, and a deeper sense of self so that at some point, when I can... I think of my current career, in some ways, as being... I'm a father, I'm the main bread -winner for the family. My wife's a school teacher, so there's not a whole lot of choice about what I 'm doing.",,Craig-Carolyn-GEI-Transcript.csv
164,4,35,Mm-hmm (affirmative).,"This is one of those practices that you start where you are. So getting back to your question, I think part of what I'm trying to be intentional about is... I guess I'm aware that I'll be a better coach, and I'll be happier coaching, and I'll be more effective in this, what I think if as my life's work, in connection with other people, if I am on this past, and if I'm intentionally doing this work of... And that's what my intuition tells me; that the heart -work, and the kind of, pushing into that space, that you can pivot from and connect with other people m ore easily. That is the work in a sense.",,Craig-Carolyn-GEI-Transcript.csv
165,4,36,"Yeah. It sounds like you have so much experience seeing that being heart -centered, non - judgemental, connection -oriented, not only as useful in your work, it makes you a good coach. It also makes you a happy coach, and it has made you successful. And it sounds like happy in your other work as well as a leader in an organization. So what could be bad about that? And I'm curious. Is there any bad thing about... or badder... Is there any downside to this orientation?","Sure. Absolutely. So professionally, my training is I'm a lawyer. And I think that as I've gone further down this path of kind of prioritizing different things in what I'm paying attention to and how I'm showing up, my capacity at any given moment, for th at kind of really clean, analytical, precise left -brain kind of approach, it's not that it's inaccessible, but because it's not what I'm focused on, and relating to my work through, it can be a little harder to bring that online. It's almost like there's a  gear you have to switch in your brain, and it takes energy to change gears.    Transcript by Rev.com  ",,Craig-Carolyn-GEI-Transcript.csv
166,4,37,Yeah.,"So that's definitely one downside. And a lot of times, I'm working on technical issues that require me to bring that part of myself online. So it's kind of g etting used to that gymnastics of switching gears and saying, ""I need to be in this other part of my brain for a little while.""",,Craig-Carolyn-GEI-Transcript.csv
167,4,38,"What's the hardest thing for you about that? Either one, you pick. Either having trouble switching into that gear that was once your home -base? Or what's hardest about just having to do these mental gymnastics?","I think it depletes my energy to do it. Then when my energy's depleted, I'm probably more prone to feeling anxious. Not that I've ever experienced any of the se things.",,Craig-Carolyn-GEI-Transcript.csv
168,4,39,"You just imagined that it might actually trigger that, the anxiety of it.",Yeah.,,Craig-Carolyn-GEI-Transcript.csv
169,4,40,Yeah.,"And then there's more work around managing the anxiety, which you have to do when your energy's already lower. So it's a spiral  that can get easy to sort of be pulled in to. And the only way out of it is through the heart and through your awareness.",,Craig-Carolyn-GEI-Transcript.csv
170,4,41,So can you imagine anything good about being pulled into the anxiety?,"Yeah, totally. Like I said, I think there are g ifts... Having lived with the anxiety, I feel like... So this shows up a lot actually, in my... as dad. And I'm worried, on some level, that genetic predisposition anxiety is going to manifest in my children. And what dad doesn't wear his heart on his slee ve when it comes to his children. The last thing you want to see is your children suffer and have to make sense of that kind of nervous -system based challenge that is so hard to make sense of with a nine year old brain.",,Craig-Carolyn-GEI-Transcript.csv
171,4,42,"Well, I don't know. H ere's how it's making sense to me. That while you don't wish the anxiety on anyone, most importantly, your kids, that you see it as... the gift of it has been that it's kind of required you, in trying to find ways to manage it, to find places in you that h ave a lot of meaning. So it's really, in some ways, necessarily brought you to this relationship, heart, humble, grounded orientation to the world.",Totally.,,Craig-Carolyn-GEI-Transcript.csv
172,4,43,"And when it comes up, the anxiety, it reminds you. So it's almost like the gift tha t keeps on giving. Even as you're trying to reduce the anxiety, it keeps giving you the gift of orienting you toward the thing that you care about.","I think that's right. It actually reminds me a lot of... I have several friends who got to their coac hing path through addiction. They think of their addiction as the great gift, and that's how they will talk about it. I think in some ways, the anxiety is a little bit like that. It's always tied to you. I think it's also a reminder that it's okay to be im perfect. It's okay to be incomplete; we all are, right?",,Craig-Carolyn-GEI-Transcript.csv
173,4,44,Yes we are.,"And the anxiety is almost like a little reminder that... Some people have a bracelet, or a ring or something, to remind them of... “Am I going to say no to three things tod ay?” Or whatever it might be. But the anxiety, in a sense, is almost like... The way I try to think about it is it's almost like that it's built in, a physiological reminder of what's most important.",,Craig-Carolyn-GEI-Transcript.csv
174,4,45,"So if the anxiety did not carry with it this as pect of being a gift that keeps you kind of oriented toward what you care about, if it didn't have that gift, how would you view it then? I know that probably a really hard question.",It would suck.,,Craig-Carolyn-GEI-Transcript.csv
175,4,46,"I guess what I'm wondering, is there anyth ing else good about it other than that it's a reminder? It helps keep you kind of on the path that you want to be on, which is this heart where you're not judgemental, or [crosstalk 00:40:52] -","I think maybe more physiologically maybe. I think that i t does actually make me have heightened sensitivity. So I think that heightened sensitivity is really useful; a tool in coaching and in relationship with other people because I'm used to paying attention to what's happening in my body, right? So that kind of practice of paying attention to what's happening in your body is so helpful in conversation with other people because you can judge much clearer when you have that kid of real connection, and what's possible, and... It's just so much easier to... When y ou're aware of what other people's   Transcript by Rev.com    feelings states are, on some level, even if it's your intuition telling you that, and you're holding it lightly, it opens up all kinds of opportunities.",,Craig-Carolyn-GEI-Transcript.csv
176,4,47,So it's useful in any number of ways.,It's very useful.,,Craig-Carolyn-GEI-Transcript.csv
